"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"186","WBGene00020832","T26C12.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T26C12.2 is enriched in dopaminergic neurons based on tiling array studies\; is affected by several genes including daf-2, age-1, and clk-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Tunicamycin, multi-walled carbon nanotube, and Cadmium based on microarray and RNA-seq studies."
"187","WBGene00020882","T28A11.20","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","T28A11.20 is affected by several genes including daf-16, age-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies."
"188","WBGene00020954","W02G9.4","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","W02G9.4 is an ortholog of human PCOLCE and PCOLCE2\; human PCOLCE exhibits collagen binding activity, heparin binding activity, and peptidase activator activity."
"189","WBGene00020981","W03D2.6","Pseudogene","Pseudogene","Pseudogene","W03D2.6 is enriched in the OLL, the PVD, and the intestine based on microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, manganese chloride, and D-glucopyranose based on RNA-seq and microarray studies."
"190","WBGene00021002","W03F9.4","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","W03F9.4 is an ortholog of human CPT1A, CPT1B, and CPT1C\; is predicted to have transferase activity, transferring acyl groups."
"191","WBGene00021167","Y5H2B.5","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-32B1 is an ortholog of human CYP19A1 (cytochrome P450 family 19 subfamily A member 1) and CYP4V2 (cytochrome P450 family 4 subfamily V member 2)\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"192","WBGene00021503","Y40D12A.2","Proteolysis general","Proteolysis general: cysteine","Proteolysis general: cysteine: cathepsin","ctsa-2 is an ortholog of human CTSA (cathepsin A)\; is predicted to have serine-type carboxypeptidase activity\; localizes to the membrane raft."
"193","WBGene00021580","Y46C8AL.2","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-174 is predicted to have carbohydrate binding activity."
"194","WBGene00021582","Y46C8AL.4","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-71 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium."
"195","WBGene00022181","Y71H2AM.16","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-9 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; human ACPP exhibits phosphatase activity and protein homodimerization activity."
"196","WBGene00022413","Y102A11A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y102A11A.3 is enriched in the AFD, the OLL, the PVD, the coelomocyte, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and elt-2 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including D-glucose, stavudine, and Zidovudine based on RNA-seq and microarray studies."
"197","WBGene00022490","Y119D3B.13","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y119D3B.13 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and dpy-10 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"198","WBGene00022538","ZC190.4","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","ZC190.4 is an ortholog of human SAMD4A (sterile alpha motif domain containing 4A) and SAMD4B\; human SAMD4A exhibits translation repressor activity."
"199","WBGene00022673","ZK177.8","Metabolism","Metabolism: unassigned","Metabolism: unassigned","ZK177.8 is an ortholog of human SAMHD1 (SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1)\; is expressed in several tissues, including the alimentary system, the epithelial system, the muscular system, the nervous system, and the reproductive system\; human orthologs of this gene are implicated in Aicardi-Goutieres syndrome and Chilblain lupus\; human SAMHD1 exhibits several functions, including RNA binding activity, dGTP binding activity, and hydrolase activity, acting on ester bonds."
"200","WBGene00022858","ZK1193.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK1193.2 is enriched in the DA neuron, the I5 neuron, the SAB, the intestine, and the retrovesicular ganglion based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, proteomic, and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, methylmercuric chloride, and Mercuric Chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: von Willebrand factor, type A and von Willebrand factor A-like domain superfamily."
"201","WBGene00043062","Y54G2A.39","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-80 is predicted to have carbohydrate binding activity."
"202","WBGene00043702",NA,NA,NA,NA,NA
"203","WBGene00050904","Y70C5A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y70C5A.3 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by seven chemicals including Tunicamycin, levamisole, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"204","WBGene00077757","E02H4.7","Unassigned","Unassigned","Unassigned","E02H4.7 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on RNA-seq, microarray, and tiling array studies\; is affected by eight chemicals including Rotenone, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"205","WBGene00219216","K08D10.14","Unassigned","Unassigned","Unassigned","K08D10.14 is enriched in the intestine based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on RNA-seq and microarray studies\; is affected by five chemicals including Alovudine, stavudine, and Humic Substances based on RNA-seq and microarray studies."
"206","WBGene00271827","T19H12.15","Unassigned","Unassigned","Unassigned","T19H12.15 is predicted to encode a protein with the following domain: CC domain."
