"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"410","WBGene00012261","W04G3.8","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-3 is enriched in several tissues, including the body wall musculature, the hypodermis, the intestine, the male, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by twenty chemicals including methylmercury hydroxide, manganese chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Calycin."
"411","WBGene00012308","W06G6.1","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-53 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"412","WBGene00012317","W06H12.1","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ztf-6 is predicted to have nucleic acid binding activity\; is expressed in several tissues, including the V cell, the V5L.p, the epithelial system, the hyp7 precursor cell, and the nervous system."
"413","WBGene00012381","Y2H9A.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y2H9A.4 is enriched in the coelomocyte and the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by five chemicals including D-glucose, resveratrol, and Cadmium based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF713."
"414","WBGene00012404","Y6G8.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y6G8.2 is enriched in the OLL, the PVD, and the intestine based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Tunicamycin, D-glucopyranose, and tert-Butylhydroperoxide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"415","WBGene00012437","Y11D7A.14","Muscle function","Muscle function","Muscle function","nmy-3 is an ortholog of human MYH3 (myosin heavy chain 3), MYH15 (myosin heavy chain 15), and MYH7B (myosin heavy chain 7B)\; is predicted to have ATP binding activity, actin filament binding activity, and motor activity."
"416","WBGene00012439","Y12A6A.1","Unassigned","Unassigned","Unassigned","Y12A6A.1 localizes to the membrane raft."
"417","WBGene00012443","Y15E3A.4","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","Y15E3A.4 localizes to the plasma membrane."
"418","WBGene00012444","Y15E3A.5","Unassigned","Unassigned","Unassigned","Y15E3A.5 is enriched in the body wall musculature, the intestine, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, 4-bromodiphenyl ether, and Cadmium Chloride based on RNA-seq and microarray studies."
"419","WBGene00012538","Y37A1B.5","Unassigned","Unassigned","Unassigned","Y37A1B.5 is an ortholog of human SELENBP1\; is predicted to have selenium binding activity\; is expressed in the hypodermis."
"420","WBGene00012540","Y37A1B.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y37A1B.7 is enriched in the germline precursor cell, the hypodermis, the intestine, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, age-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including methylmercury hydroxide, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"421","WBGene00012545","Y37D8A.3","Unassigned","Unassigned","Unassigned","Y37D8A.3 is enriched in the NSM, the OLL, the PVD, the hypodermis, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including Mianserin, Zidovudine, and resveratrol based on RNA-seq and microarray studies."
"422","WBGene00012583","Y38E10A.5","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-4 is an ortholog of human CLEC3A (C-type lectin domain family 3 member A) and CLEC3B (C-type lectin domain family 3 member B)\; is predicted to have carbohydrate binding activity."
"423","WBGene00012597","Y38E10A.19","Unassigned","Unassigned","Unassigned","nhr-235 is expressed in the nervous system\; is predicted to encode a protein with the following domains: Nuclear hormone receptor, ligand-binding domain and Nuclear hormone receptor-like domain superfamily."
"424","WBGene00012628","Y38H6C.16","Metabolism","Metabolism: unassigned","Metabolism: unassigned","Y38H6C.16 is predicted to have cholestenol delta-isomerase activity."
"425","WBGene00012635","Y38H8A.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y38H8A.1 is enriched in the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and pmk-1 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercury hydroxide, resveratrol, and Cadmium based on RNA-seq and microarray studies."
"426","WBGene00012648","Y39A1A.9","Unassigned","Unassigned","Unassigned","Y39A1A.9 is an ortholog of human MEIOC\; is predicted to encode a protein with the following domain: Meiosis-specific coiled-coil domain-containing protein MEIOC."
"427","WBGene00012727","Y39G8B.7","Unassigned","Unassigned","Unassigned","Y39G8B.7 is enriched in the OLL, the PVD, the intestine, and the male based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Heme, Tunicamycin, and TPEN based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: ShKT domain."
"428","WBGene00012728","Y39G8B.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y39G8B.9 is enriched in the ASER, the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on RNA-seq, tiling array, and microarray studies\; is affected by nine chemicals including 1-methylnicotinamide, nicotinic acid, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"429","WBGene00012729","Y39G8B.10","Unassigned","Unassigned","Unassigned","Y39G8B.10 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on tiling array, microarray, and RNA-seq studies\; is affected by multi-walled carbon nanotube based on RNA-seq studies\; is predicted to encode a protein with the following domain: ShKT domain."
"430","WBGene00012750","Y41C4A.2","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","faah-6 is an ortholog of human FAAH\; is predicted to have amidase activity."
"431","WBGene00012759","Y41C4A.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","sup-1 localizes to the neuron projection, neuronal cell body membrane, and synapse\; is expressed in the body wall musculature and the nervous system."
"432","WBGene00012783","Y43C5A.3","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","Y43C5A.3 exhibits double-stranded DNA binding activity\; is involved in defense response to Gram-negative bacterium and killing of cells of other organism\; is expressed in the hyp7 syncytium and the ventral cord blast cell."
"433","WBGene00012832","Y43F8C.10","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","dmd-3 is an ortholog of human DMRTC2\; is predicted to have DNA-binding activity transcription factor activity, metal ion binding activity, and sequence-specific DNA binding activity\; is involved in nematode male tail tip morphogenesis and positive regulation of gene expression\; is expressed in several tissues, including the epithelial system, the gonad, the intestine, the male, and the nervous system."
"434","WBGene00012861","Y45F3A.4","Unassigned","Unassigned","Unassigned","Y45F3A.4 is enriched in the head, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-12, and lin-35 based on microarray, RNA-seq, and tiling array studies\; is affected by five chemicals including stavudine, Zidovudine, and Diazinon based on RNA-seq and microarray studies."
"435","WBGene00012941","Y47D3B.4","Unassigned","Unassigned","Unassigned: Glycosyltransferase family A ","Y47D3B.4 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-12, sir-2.1, and pgl-1 based on tiling array, RNA-seq, and microarray studies\; is affected by four chemicals including Zidovudine, resveratrol, and Colistin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Glycosyltransferase family 92."
"436","WBGene00012959","Y47H10A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y47H10A.3 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Tunicamycin, and bisphenol A based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: RAI1-like family."
"437","WBGene00012987","Y48C3A.3","Unassigned","Unassigned","Unassigned","Y48C3A.3 is an ortholog of human FAXC\; is predicted to encode a protein with the following domains: Thioredoxin-like fold, Metaxin, glutathione S-transferase domain, Thioredoxin-like superfamily, and Glutathione S-transferase, C-terminal domain superfamily."
"438","WBGene00013007","Y48E1B.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y48E1B.8 is enriched in the body wall musculature, the coelomocyte, the intestine, and the nervous system based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twenty-one chemicals including Heme, Ethanol, and tryptophan based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Nucleotide-diphospho-sugar transferase."
"439","WBGene00013008","Y48E1B.9","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-146 is predicted to have carbohydrate binding activity."
"440","WBGene00013037","Y49E10.18","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y49E10.18 is predicted to have hydrolase activity."
"441","WBGene00013074","Y51A2D.5","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","hmit-1.2 is an ortholog of human SLC2A13 (solute carrier family 2 member 13)\; is predicted to have transmembrane transporter activity\; localizes to the apical plasma membrane and basal plasma membrane\; is expressed in the amphid sheath cell, the excretory canal, and the phasmid sheath cell."
"442","WBGene00013083","Y51A2D.18","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","Y51A2D.18 is an ortholog of human SLC22A15 (solute carrier family 22 member 15)\; is predicted to have transmembrane transporter activity."
"443","WBGene00013104","Y51H4A.8","Unassigned","Unassigned","Unassigned","Y51H4A.8 is enriched in the arcade cell, the pharyngeal muscle cell, and the pharyngeal-intestinal valve cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including Rotenone, Alovudine, and Humic Substances based on RNA-seq and microarray studies."
"444","WBGene00013180","Y53H1B.1","Extracellular material","Extracellular material: cuticlin","Extracellular material: cuticlin","cutl-10 is expressed in the posterior gonad arm\; is predicted to encode a protein with the following domain: Zona pellucida domain."
"445","WBGene00013216","Y54G11A.7","Unassigned","Unassigned","Unassigned","Y54G11A.7 is an ortholog of human TTC38 (tetratricopeptide repeat domain 38)\; is expressed in several tissues, including the alimentary system, the epithelial system, and the nervous system\; is predicted to encode a protein with the following domains: Tetratricopeptide-like helical domain superfamily and Tetratricopeptide repeat protein 38."
"446","WBGene00013312","Y57G11C.17","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","hhat-2 is an ortholog of human HHATL (hedgehog acyltransferase like)\; is predicted to have transferase activity, transferring acyl groups."
"447","WBGene00013321","Y57G11C.31","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y57G11C.31 is enriched in the OLL, the PLM, the PVD, and the amphid sheath cell based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, proteomic, and RNA-seq studies\; is affected by seven chemicals including D-glucose, stavudine, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Nucleotide-diphospho-sugar transferase."
"448","WBGene00013438","Y66D12A.12","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ztf-29 is predicted to have nucleic acid binding activity."
"449","WBGene00013450","Y67A10A.1","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-56 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"450","WBGene00013458","Y67A10A.9","Cytoskeleton","Cytoskeleton: claudin","Cytoskeleton: claudin","Y67A10A.9 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-2, dpy-7, and pgl-1 based on microarray and RNA-seq studies\; is affected by six chemicals including Rotenone, Alovudine, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Clc protein-like."
"451","WBGene00013481","Y69H2.3","Unassigned","Unassigned","Unassigned","Y69H2.3 is enriched in several tissues, including the AB, the coelomocyte, the excretory cell, the germ line, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, RNA-seq, and tiling array studies\; is affected by fourteen chemicals including methylmercuric chloride, Mianserin, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Trypsin Inhibitor-like, cysteine rich domain, Follistatin-like, N-terminal, and Serine protease inhibitor-like superfamily."
"452","WBGene00013489","Y69H2.14","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-42 is an ortholog of human MARCO (macrophage receptor with collagenous structure)\; is predicted to be a structural constituent of cuticle."
"453","WBGene00013499","Y70G10A.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","Y70G10A.3 is an ortholog of human SLCO4A1 (solute carrier organic anion transporter 4A1)\; is predicted to have transporter activity\; is expressed in the excretory cell and the hypodermis."
"454","WBGene00013548","Y75B8A.11","Unassigned","Unassigned","Unassigned","lury-1 exhibits neuropeptide receptor binding activity\; is involved in several processes, including determination of adult lifespan, negative regulation of feeding behavior, and negative regulation of locomotion\; is expressed in the M1 neuron, the M2 neuron, and the coelomocyte."
"455","WBGene00013639","Y105C5A.15","Unassigned","Unassigned","Unassigned","Y105C5A.15 is expressed in the pharynx\; is predicted to encode a protein with the following domain: Ribonuclease H-like superfamily."
"456","WBGene00013673","Y105E8A.13","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y105E8A.13 is enriched in the OLL, the PLM, the PVD, and the hypodermis based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"457","WBGene00013849","ZC84.6","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: serine","ZC84.6 is predicted to have serine-type endopeptidase inhibitor activity."
"458","WBGene00013853","ZC116.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC116.1 is enriched in the coelomocyte based on tiling array studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including nicotinic acid, Rotenone, and D-glucose based on RNA-seq and microarray studies."
"459","WBGene00013866","ZC373.1","Metabolism","Metabolism: 1CC","Metabolism: 1CC: transsulfuration","cbs-1 is an ortholog of human CBSL and Cbs\; exhibits several functions, including cystathionine beta-synthase activity, cysteine synthase activity, and heme binding activity\; is involved in sulfur compound biosynthetic process\; localizes to the cytoplasm\; is expressed in the alimentary system, the digestive tract, the hypodermis, the muscular system, and the reproductive system."
"460","WBGene00013884","ZC412.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC412.3 is enriched in the body wall musculature, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and proteomic studies\; is affected by eight chemicals including nicotinic acid, Rotenone, and Alovudine based on RNA-seq and microarray studies."
"461","WBGene00013902","ZC455.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC455.1 is enriched in the coelomocyte based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, skn-1, and clk-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including Rotenone, D-glucopyranose, and multi-walled carbon nanotube based on RNA-seq and microarray studies."
"462","WBGene00013970","ZK337.2","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","klu-1 is an ortholog of human ZSCAN21, ZNF350 (zinc finger protein 350), and ZNF567\; is predicted to have nucleic acid binding activity\; is expressed in the anal depressor muscle, the body wall musculature, and the reproductive system."
"463","WBGene00013975","ZK455.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","ZK455.5 is enriched in the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including resveratrol, copper sulfate, and Colistin based on microarray studies\; is predicted to encode a protein with the following domain: Nucleotide-diphospho-sugar transferase."
"464","WBGene00014006","ZK596.1","Unassigned","Unassigned","Unassigned","ZK596.1 is expressed in the g1AL, the g1AR, the g1P, the g2L, and the g2R\; is predicted to encode a protein with the following domain: Domain of unknown function DUF148."
"465","WBGene00014030","ZK637.13","Globin","Globin","Globin","glb-1 is predicted to have several functions, including heme binding activity, iron ion binding activity, and oxygen binding activity\; is expressed in several tissues, including the head, the hypodermis, the nervous system, and the reproductive system."
"466","WBGene00014046","ZK666.6","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-60 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium\; is expressed in the intestine."
"467","WBGene00014047","ZK666.7","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-61 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium."
"468","WBGene00014057","ZK673.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","ZK673.1 is enriched in the OLL, the PVD, the amphid sheath cell, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including Rotenone, Tunicamycin, and 4-bromodiphenyl ether based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"469","WBGene00014153","ZK930.3","Unassigned","Unassigned","Unassigned","vab-23 is an ortholog of human ZC4H2 (zinc finger C4H2-type containing)\; is involved in several processes, including cell-cell adhesion, embryonic body morphogenesis, and epidermis morphogenesis\; localizes to the nuclear speck\; is expressed in several tissues, including the reproductive system, the seam cell, the tail, the ventral uterine precursor, and the vulval precursor cell."
"470","WBGene00014206","ZK1058.6","Metabolism","Metabolism: unassigned","Metabolism: unassigned","nit-1 is expressed in several tissues, including MS, the E, the Ea, the Ep, and the MSa\; is predicted to encode a protein with the following domains: Carbon-nitrogen hydrolase and Carbon-nitrogen hydrolase superfamily."
"471","WBGene00014213","ZK1073.1","Unassigned","Unassigned","Unassigned","ZK1073.1 is an ortholog of human NDRG1, NDRG3, and NDRG4\; human orthologs of this gene are implicated in Charcot-Marie-Tooth disease type 4D\; human NDRG1 exhibits Rab GTPase binding activity, cadherin binding activity, and tubulin binding activity."
"472","WBGene00014254","ZK1320.4","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A10 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"473","WBGene00014793","H40L08.2","Unassigned","Unassigned","Unassigned","H40L08.2 is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Heme, Rotenone, and procyanidin based on microarray and RNA-seq studies."
"474","WBGene00014826","R13H4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R13H4.2 is enriched in the muscle cell based on microarray studies\; is affected by several genes including daf-16, daf-2, and gld-1 based on proteomic, microarray, and RNA-seq studies\; is affected by eight chemicals including 1-methylnicotinamide, nicotinic acid, and D-glucose based on RNA-seq and microarray studies."
"475","WBGene00015019","B0205.4","Protein modification","Protein modification: carbohydrate","Protein modification: carbohydrate","B0205.4 is an ortholog of human FUT1 (fucosyltransferase 1 (H blood group)) and FUT2 (fucosyltransferase 2)\; is predicted to have galactoside 2-alpha-L-fucosyltransferase activity."
"476","WBGene00015044","B0213.15","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-34A9 is an ortholog of human CYP21A2 (cytochrome P450 family 21 subfamily A member 2) and members of the human CYP2 (Cytochrome P450 family 2) gene family including CYP2R1, CYP2U1, and CYP2J2\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; is expressed in the intestine\; human orthologs of this gene are implicated in congenital adrenal hyperplasia."
"477","WBGene00015171","B0410.2","Development","Development: somatic","Development: somatic","vang-1 is an ortholog of human VANGL1 and VANGL2\; exhibits PDZ domain binding activity\; is involved in Wnt signaling pathway, planar cell polarity pathway and digestive tract morphogenesis\; localizes to the apical plasma membrane and basolateral plasma membrane\; is expressed in several tissues, including the P5.pa, the hyp7 precursor cell, the nervous system, the reproductive system, and the vulval syncytia precursor."
"478","WBGene00015202","B0478.3","Signaling","Signaling: lipid","Signaling: lipid: phospholipase A","B0478.3 is an ortholog of human PLA2G12A (phospholipase A2 group XIIA) and PLA2G12B (phospholipase A2 group XIIB)\; is predicted to have phospholipase A2 activity."
"479","WBGene00015268","BE0003N10.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","BE0003N10.3 is an ortholog of human FBXO10 (F-box protein 10) and FBXO11 (F-box protein 11)\; is predicted to have zinc ion binding activity."
"480","WBGene00015285","C01B12.2","Transcription factor","Transcription factor: unassigned","Transcription factor: unassigned","gmeb-1 is an ortholog of human GMEB1 and GMEB2\; is predicted to have DNA binding activity and transcription coactivator activity\; is expressed in head neurons, the anal region, and the tail."
"481","WBGene00015298","C01F1.3","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","C01F1.3 is an ortholog of human TGDS (TDP-glucose 4,6-dehydratase)\; is predicted to encode a protein with the following domain: NAD(P)-binding domain superfamily."
"482","WBGene00015300","C01F1.5","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","C01F1.5 is predicted to have metallopeptidase activity."
"483","WBGene00015332","C02C2.1","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neurotransmitter metabolism","tyr-1 is an ortholog of human DCT, TYR, and TYRP1\; is predicted to have metal ion binding activity and monooxygenase activity."
"484","WBGene00015392","C03G5.2","Unassigned","Unassigned","Unassigned","nspc-7 is affected by several genes including daf-16, daf-2, and daf-12 based on RNA-seq, tiling array, and microarray studies\; is affected by eight chemicals including Ethanol, Rotenone, and Mianserin based on RNA-seq and microarray studies."
"485","WBGene00015398","C03G6.13","Transmembrane protein","Transmembrane protein: seven transmembrane receptor","Transmembrane protein: seven transmembrane receptor: unassigned","tag-293 is enriched in the AFD and the intestine based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and clk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by six chemicals including 1-methylnicotinamide, nicotinic acid, and Tunicamycin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"486","WBGene00015402","C03G6.17","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C03G6.17 is enriched in the epithelial system, the excretory cell, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Tunicamycin, D-glucose, and resveratrol based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF1248 and Acyl-CoA N-acyltransferase."
"487","WBGene00015434","C04E12.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C04E12.4 is enriched in the OLL and the PVD based on microarray studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray and RNA-seq studies\; is affected by resveratrol, Humic Substances, and Sirolimus based on microarray studies\; is predicted to encode a protein with the following domains: Peptide N glycanase, PAW domain, Galactose-binding-like domain superfamily, and PAW domain superfamily."
"488","WBGene00015435","C04E12.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C04E12.5 is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by Tunicamycin and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Peptide N glycanase, PAW domain, Galactose-binding-like domain superfamily, and PAW domain superfamily."
"489","WBGene00015439","C04E12.10","Pseudogene","Pseudogene","Pseudogene","C04E12.10 is affected by several genes including daf-16, daf-12, and lin-4 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including multi-walled carbon nanotube, stavudine, and resveratrol based on RNA-seq and microarray studies."
"490","WBGene00015464","C05C8.7","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","C05C8.7 is an ortholog of human MPI\; is predicted to have mannose-6-phosphate isomerase activity and zinc ion binding activity\; is expressed in the seam cell\; human orthologs of this gene are implicated in congenital disorder of glycosylation type I."
"491","WBGene00015507","C06A6.2","Unassigned","Unassigned","Unassigned","C06A6.2 is predicted to have DNA binding activity."
"492","WBGene00015510","C06A6.5","Transmembrane protein","Transmembrane protein: ER","Transmembrane protein: ER","erp-44.2 is an ortholog of human ERP44 (endoplasmic reticulum protein 44)\; human ERP44 exhibits protein disulfide isomerase activity."
"493","WBGene00015523","C06E1.8","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: unassigned","ztf-30 is an ortholog of human ZNF142 (zinc finger protein 142)\; is predicted to have DNA binding activity and metal ion binding activity."
"494","WBGene00015560","C07A12.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C07A12.2 is enriched in the male, the nervous system, and the ventral nerve cord based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, glp-1, and clk-1 based on microarray, RNA-seq, and tiling array studies\; is affected by four chemicals including Sodium Chloride, Cry5B, and paraquat based on RNA-seq and microarray studies."
"495","WBGene00015647","C09F5.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C09F5.1 is enriched in GABAergic neurons, the PLM, the excretory cell, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and npr-1 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including Alovudine, stavudine, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: BRICHOS domain."
"496","WBGene00015716","C12D12.5","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","sox-4 is an ortholog of human SOX14 (SRY-box 14), SOX3 (SRY-box 3), and SOX15 (SRY-box 15)\; is predicted to have DNA binding activity\; is involved in innate immune response."
"497","WBGene00015729","C13A10.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C13A10.2 is enriched in the coelomocyte, the nervous system, the pharynx, and the sensillum based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including elt-2, lin-35, and pgl-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Rotenone, 4-bromodiphenyl ether, and levamisole based on RNA-seq and microarray studies."
"498","WBGene00015752","C14B9.2","Stress response","Stress response: ER","Stress response: ER","C14B9.2 is an ortholog of human PDIA4 (protein disulfide isomerase family A member 4)\; is predicted to have protein disulfide isomerase activity\; is involved in endoplasmic reticulum unfolded protein response."
"499","WBGene00015756","C14C6.2","Unassigned","Unassigned","Unassigned","C14C6.2 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Ethanol, D-glucopyranose, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"500","WBGene00015757","C14C6.3","Protein modification","Protein modification: carbohydrate","Protein modification: carbohydrate","C14C6.3 is predicted to have galactoside 2-alpha-L-fucosyltransferase activity\; is expressed in the seam cell."
